us;sy;ni;id;wa;hi;si;st;used_percent
1,9;0,2;0;97,9;0;0;0;0;2,1
1,8;0,1;0;98,1;0;0;0;0;1,9
2;0,2;0;97,8;0;0;0;0;2,2
2;0,4;0;97,4;0,2;0;0;0;2,6
1,7;0,2;0;98;0;0;0;0;2
1,7;0,1;0;98,2;0;0;0;0;1,8
2;0,1;0;97,9;0;0;0;0;2,1
1,8;0,1;0;98,1;0;0;0;0;1,9
2,3;0,6;0;97;0,1;0;0;0;3
1,8;0,2;0;97,9;0,1;0;0;0;2,1
2;0,3;0;97,7;0;0;0;0;2,3
1,8;0,2;0;98,1;0;0;0;0;1,9
1,7;0,1;0;98,2;0;0;0;0;1,8
2,2;0,4;0;97,3;0,1;0;0;0;2,7
1,8;0,2;0;98;0;0;0;0;2
1,7;0,1;0;98,1;0;0;0;0;1,9
1,9;0,1;0;98;0;0;0;0;2
1,7;0,1;0;98,2;0;0;0;0;1,8
2;0,6;0;97,3;0,1;0;0;0;2,7
2,1;0,2;0;97,6;0;0;0;0;2,4
1,8;0,2;0;98;0;0;0;0;2
2,1;0,1;0;97,7;0;0;0;0;2,3
2;0,3;0;97,6;0,1;0;0;0;2,4
2;0,4;0;97,6;0;0;0;0;2,4
1,7;0,1;0;98,2;0;0;0;0;1,8
1,7;0,1;0;98,2;0;0;0;0;1,8
2,1;0,2;0;97,7;0;0;0;0;2,3
2,1;0,5;0;97,3;0,1;0;0;0;2,7
1,9;0,3;0;97,8;0;0;0;0;2,2
2;0,2;0;97,8;0;0;0;0;2,2
1,7;0,1;0;98,2;0;0;0;0;1,8
1,9;0,2;0;97,9;0;0;0;0;2,1
1,9;0,4;0;97,6;0;0;0;0;2,4
1,9;0,3;0;97,8;0;0;0;0;2,2
2,4;0,3;0;97,3;0;0;0;0;2,7
1,7;0,2;0;98,1;0;0;0;0;1,9
1,9;0,1;0;97,9;0;0;0;0;2,1
2,2;0,6;0;97,1;0;0;0;0;2,9
1,8;0,3;0;97,8;0,1;0;0;0;2,2
2,1;0,2;0;97,8;0;0;0;0;2,2
2;0,2;0;97,7;0;0;0;0;2,3
1,7;0,1;0;98,1;0;0;0;0;1,9
2,2;0,5;0;97,2;0;0;0;0;2,8
2;0,2;0;97,8;0;0;0;0;2,2
2,1;0,1;0;97,8;0;0;0;0;2,2
1,7;0,1;0;98,2;0;0;0;0;1,8
1,9;0,1;0;98;0;0;0;0;2
2,1;0,6;0;97,2;0,1;0;0;0;2,8
2;0,3;0;97,8;0;0;0;0;2,2
1,7;0,2;0;98,1;0;0;0;0;1,9
1,9;0,1;0;97,9;0;0;0;0;2,1
1,8;0,2;0;98;0;0;0;0;2
2,2;0,4;0;97,3;0;0;0;0;2,7
1,8;0,2;0;98;0;0;0;0;2
1,9;0,1;0;98;0;0;0;0;2
1,7;0,1;0;98,2;0;0;0;0;1,8
2;0,2;0;97,7;0,1;0;0;0;2,3
2;0,6;0;97,4;0;0;0;0;2,6
2,1;0,3;0;97,6;0;0;0;0;2,4
1,8;0,2;0;97,9;0,1;0;0;0;2,1
2;0,2;0;97,9;0;0;0;0;2,1
2;0,2;0;97,7;0,1;0;0;0;2,3
2;0,3;0;97,7;0;0;0;0;2,3
1,7;0,2;0;98;0;0;0;0;2
1,9;0,1;0;97,9;0;0;0;0;2,1
1,9;0,1;0;98;0;0;0;0;2
1,8;0,1;0;98;0,1;0;0;0;2
2,4;0,6;0;97;0;0;0;0;3
2;0,2;0;97,8;0;0;0;0;2,2
1,9;0,2;0;98;0;0;0;0;2
1,7;0,2;0;98,1;0;0;0;0;1,9
1,9;0,2;0;97,9;0,1;0;0;0;2,1
2,3;0,4;0;97,3;0;0;0;0;2,7
2,2;0,2;0;97,6;0;0;0;0;2,4
1,9;0,1;0;98;0;0;0;0;2
2;0,2;0;97,8;0;0;0;0;2,2
1,9;0,1;0;97,9;0,1;0;0;0;2,1
2,4;0,6;0;97;0;0;0;0;3
1,8;0,3;0;97,9;0;0;0;0;2,1
2;0,2;0;97,8;0;0;0;0;2,2
1,8;0,1;0;98,1;0;0;0;0;1,9
1,9;0,4;0;97,6;0;0;0;0;2,4
1,9;0,2;0;97,8;0;0;0;0;2,2
2;0,2;0;97,8;0;0;0;0;2,2
1,9;0,1;0;98;0;0;0;0;2
1,9;0,1;0;98;0;0;0;0;2
2,1;0,6;0;97,3;0;0;0;0;2,7
1,8;0,3;0;97,9;0;0;0;0;2,1
3;0,2;0;96,7;0,1;0;0;0;3,3
2,2;0,2;0;97,6;0;0;0;0;2,4
1,8;0,2;0;98;0;0;0;0;2
2;0,4;0;97,5;0;0;0;0;2,5
1,8;0,2;0;98;0;0;0;0;2
1,9;0,1;0;98;0;0;0;0;2
1,7;0,1;0;98,2;0;0;0;0;1,8
1,7;0,1;0;98,2;0;0;0;0;1,8
2,1;0,6;0;97,2;0,1;0;0;0;2,8
1,8;0,3;0;97,8;0,1;0;0;0;2,2
1,8;0,2;0;98,1;0;0;0;0;1,9
1,8;0,1;0;98,1;0;0;0;0;1,9
1,9;0,1;0;98;0;0;0;0;2
2,2;0,4;0;97,3;0,1;0;0;0;2,7
1,8;0,2;0;98;0;0;0;0;2
1,7;0,1;0;98,2;0;0;0;0;1,8
1,7;0,1;0;98,2;0;0;0;0;1,8
1,9;0,1;0;98;0;0;0;0;2
2,1;0,6;0;97,3;0;0;0;0;2,7
1,8;0,2;0;98;0;0;0;0;2
1,8;0,2;0;98;0;0;0;0;2
2;0,1;0;97,9;0;0;0;0;2,1
2,1;0,1;0;97,8;0;0;0;0;2,2
2;0,4;0;97,6;0;0;0;0;2,4
1,8;0,2;0;98;0;0;0;0;2
1,9;0,1;0;98;0;0;0;0;2
1,8;0,1;0;98,1;0;0;0;0;1,9
1,7;0,1;0;98,1;0,1;0;0;0;1,9
2,5;0,5;0;96,8;0,2;0;0;0;3,2
1,9;0,3;0;97,8;0;0;0;0;2,2
1,9;0,2;0;97,9;0;0;0;0;2,1
1,8;0,2;0;98,1;0;0;0;0;1,9
1,7;0,1;0;98,1;0;0;0;0;1,9
2,2;0,4;0;97,4;0;0;0;0;2,6
2;0,2;0;97,8;0;0;0;0;2,2
1,8;0,1;0;98,1;0;0;0;0;1,9
1,8;0,1;0;98,2;0;0;0;0;1,8
2,1;0,1;0;97,8;0;0;0;0;2,2
2,2;0,6;0;97,3;0;0;0;0;2,7
1,8;0,3;0;97,9;0,1;0;0;0;2,1
1,9;0,1;0;97,9;0;0;0;0;2,1
1,7;0,2;0;98,1;0;0;0;0;1,9
2;0,2;0;97,8;0,1;0;0;0;2,2
1,8;0,4;0;97,7;0;0;0;0;2,3
2;0,3;0;97,7;0;0;0;0;2,3
1,7;0,2;0;98,1;0;0;0;0;1,9
2,1;0,2;0;97,8;0;0;0;0;2,2
2,2;0,5;0;97,3;0;0;0;0;2,7
2,1;0,4;0;97,6;0;0;0;0;2,4
1,8;0,1;0;98,1;0;0;0;0;1,9
1,7;0,2;0;98,2;0;0;0;0;1,8
1,9;0,2;0;97,9;0;0;0;0;2,1
2;0,3;0;97,7;0;0;0;0;2,3
1,8;0,2;0;98;0;0;0;0;2
2;0,1;0;97,8;0;0;0;0;2,2
1,7;0,1;0;98,2;0;0;0;0;1,8
1,8;0,1;0;98,1;0;0;0;0;1,9
2,3;0,6;0;97;0;0;0;0;3
1,8;0,2;0;97,9;0;0;0;0;2,1
1,8;0,2;0;98;0;0;0;0;2
1,9;0,1;0;98;0;0;0;0;2
1,7;0,1;0;98,1;0;0;0;0;1,9
2;0,3;0;97,6;0,1;0;0;0;2,4
2,2;0,2;0;97,7;0;0;0;0;2,3
1,8;0,1;0;98,2;0;0;0;0;1,8
1,7;0,1;0;98,2;0;0;0;0;1,8
1,8;0,1;0;98;0;0;0;0;2
2,1;0,5;0;97,4;0,1;0;0;0;2,6
1,8;0,2;0;97,8;0,1;0;0;0;2,2
1,9;0,2;0;97,9;0;0;0;0;2,1
1,8;0,2;0;98,1;0;0;0;0;1,9
1,8;0,1;0;98,1;0;0;0;0;1,9
2,4;0,3;0;97,2;0;0;0;0;2,8
1,8;0,2;0;97,9;0;0;0;0;2,1
1,7;0,1;0;98,2;0;0;0;0;1,8
1,8;0,1;0;98;0;0;0;0;2
1,8;0;0;98,2;0;0;0;0;1,8
2,3;0,5;0;97,2;0;0;0;0;2,8
1,8;0,2;0;97,9;0,1;0;0;0;2,1
1,8;0,2;0;98,1;0;0;0;0;1,9
2,1;0,2;0;97,7;0;0;0;0;2,3
1,7;0,1;0;98,2;0;0;0;0;1,8
2;0,4;0;97,5;0;0;0;0;2,5
2,1;0,3;0;97,6;0;0;0;0;2,4
1,7;0,1;0;98,2;0;0;0;0;1,8
1,7;0,1;0;98,2;0;0;0;0;1,8
2;0,1;0;97,9;0;0;0;0;2,1
2,1;0,5;0;97,4;0;0;0;0;2,6
1,9;0,3;0;97,8;0;0;0;0;2,2
2,1;0,2;0;97,7;0;0;0;0;2,3
1,8;0,2;0;98,1;0;0;0;0;1,9
1,7;0,1;0;98,1;0;0;0;0;1,9
2,1;0,4;0;97,4;0;0;0;0;2,6
1,8;0,2;0;98,1;0;0;0;0;1,9
1,7;0,1;0;98,1;0;0;0;0;1,9
2;0,1;0;97,9;0;0;0;0;2,1
1,7;0,1;0;98,2;0;0;0;0;1,8
2,1;0,5;0;97,4;0;0;0;0;2,6
2;0,3;0;97,7;0;0;0;0;2,3
1,7;0,2;0;98,1;0;0;0;0;1,9
1,8;0,2;0;98,1;0;0;0;0;1,9
2,1;0,2;0;97,6;0;0;0;0;2,4
2;0,3;0;97,7;0;0;0;0;2,3
1,7;0,1;0;98,1;0;0;0;0;1,9
1,9;0,2;0;98;0;0;0;0;2
1,7;0,1;0;98,2;0;0;0;0;1,8
1,9;0,6;0;97,4;0,1;0;0;0;2,6
2,7;0,4;0;96,9;0;0;0;0;3,1
1,8;0,1;0;98,1;0;0;0;0;1,9
2,2;0,2;0;97,6;0;0;0;0;2,4
1,9;0,1;0;98;0;0;0;0;2
1,9;0,3;0;97,7;0,1;0;0;0;2,3
2,1;0,3;0;97,7;0;0;0;0;2,3
1,7;0,1;0;98,2;0;0;0;0;1,8
1,7;0,1;0;98,2;0;0;0;0;1,8
1,9;0,2;0;97,9;0;0;0;0;2,1
2;0,6;0;97,4;0;0;0;0;2,6
2;0,3;0;97,7;0;0;0;0;2,3
3;0,2;0;96,8;0;0;0;0;3,2
2;0,3;0;97,7;0;0;0;0;2,3
2;0,1;0;97,8;0,1;0;0;0;2,2
1,9;0,3;0;97,7;0;0;0;0;2,3
1,9;0,2;0;97,8;0;0;0;0;2,2
2,1;0,2;0;97,7;0;0;0;0;2,3
1,7;0,1;0;98,2;0;0;0;0;1,8
1,8;0,1;0;98;0;0;0;0;2
2,1;0,6;0;97,3;0;0;0;0;2,7
1,8;0,2;0;97,8;0,2;0;0;0;2,2
2,1;0,2;0;97,6;0,1;0;0;0;2,4
1,8;0,2;0;98;0;0;0;0;2
1,7;0,1;0;98,1;0;0;0;0;1,9
2,3;0,4;0;97,3;0;0;0;0;2,7
1,8;0,2;0;98;0;0;0;0;2
1,7;0,1;0;98,2;0;0;0;0;1,8
1,8;0,2;0;98;0;0;0;0;2
1,7;0,1;0;98,2;0;0;0;0;1,8
2;0,5;0;97,5;0;0;0;0;2,5
2;0,2;0;97,8;0;0;0;0;2,2
1,7;0,2;0;98,1;0;0;0;0;1,9
2;0,2;0;97,7;0;0;0;0;2,3
1,7;0,1;0;98,2;0;0;0;0;1,8
2,2;0,5;0;97,3;0;0;0;0;2,7
1,8;0,2;0;98;0;0;0;0;2
1,7;0,2;0;98,2;0;0;0;0;1,8
2;0,2;0;97,8;0;0;0;0;2,2
1,8;0,1;0;98,1;0,1;0;0;0;1,9
2,3;0,6;0;97,1;0;0;0;0;2,9
1,9;0,2;0;97,8;0;0;0;0;2,2
1,9;0,1;0;97,9;0;0;0;0;2,1
1,9;0,1;0;98;0;0;0;0;2
1,7;0,1;0;98,2;0,1;0;0;0;1,8
2,2;0,6;0;97,3;0;0;0;0;2,7
1,7;0,2;0;98;0;0;0;0;2
1,8;0,1;0;98,1;0;0;0;0;1,9
2;0,2;0;97,9;0;0;0;0;2,1
1,7;0,1;0;98,2;0;0;0;0;1,8
2,1;0,6;0;97,3;0;0;0;0;2,7
2,1;0,3;0;97,6;0;0;0;0;2,4
1,8;0,2;0;98,1;0;0;0;0;1,9
1,9;0,1;0;98;0;0;0;0;2
2;0,4;0;97,6;0;0;0;0;2,4
1,8;0,2;0;97,9;0;0;0;0;2,1
2;0,3;0;97,7;0;0;0;0;2,3
1,7;0,1;0;98,2;0;0;0;0;1,8
1,7;0,1;0;98,2;0;0;0;0;1,8
2,3;0,4;0;97,2;0;0;0;0;2,8
1,9;0,3;0;97,9;0;0;0;0;2,1
2;0,2;0;97,7;0;0;0;0;2,3
1,8;0,2;0;98,1;0;0;0;0;1,9
1,7;0,1;0;98,2;0;0;0;0;1,8
2,2;0,4;0;97,4;0;0;0;0;2,6
1,8;0,2;0;98;0;0;0;0;2
2;0,2;0;97,8;0;0;0;0;2,2
1,7;0,1;0;98,1;0;0;0;0;1,9
1,7;0,1;0;98,2;0;0;0;0;1,8
2,3;0,5;0;97,2;0;0;0;0;2,8
1,9;0,2;0;97,9;0;0;0;0;2,1
2;0,2;0;97,8;0;0;0;0;2,2
1,7;0,2;0;98,1;0;0;0;0;1,9
1,7;0,1;0;98,2;0;0;0;0;1,8
2,4;0,4;0;97,2;0;0;0;0;2,8
1,8;0,2;0;97,9;0;0;0;0;2,1
1,7;0,1;0;98,2;0;0;0;0;1,8
1,9;0,2;0;98;0;0;0;0;2
1,7;0,1;0;98,2;0;0;0;0;1,8
2;0,4;0;97,5;0;0;0;0;2,5
2;0,3;0;97,6;0,1;0;0;0;2,4
1,7;0,2;0;98,1;0;0;0;0;1,9
1,7;0,2;0;98,1;0;0;0;0;1,9
1,9;0,1;0;97,9;0,1;0;0;0;2,1
2;0,4;0;97,5;0,1;0;0;0;2,5
2;0,2;0;97,8;0;0;0;0;2,2
1,7;0,1;0;98,2;0;0;0;0;1,8
2,1;0,1;0;97,8;0;0;0;0;2,2
1,7;0,1;0;98,2;0;0;0;0;1,8
2,1;0,6;0;97,3;0;0;0;0;2,7
2;0,2;0;97,8;0;0;0;0;2,2
1,8;0,1;0;98,1;0;0;0;0;1,9
1,9;0,1;0;97,9;0;0;0;0;2,1
1,7;0,1;0;98,2;0;0;0;0;1,8
2,1;0,4;0;97,6;0;0;0;0;2,4
1,8;0,2;0;97,9;0;0;0;0;2,1
2;0,1;0;97,9;0;0;0;0;2,1
1,7;0,1;0;98,1;0;0;0;0;1,9
1,8;0,1;0;98;0,1;0;0;0;2
2;0,5;0;97,5;0;0;0;0;2,5
1,9;0,2;0;97,8;0;0;0;0;2,2
2;0,2;0;97,8;0;0;0;0;2,2
1,8;0,2;0;98,1;0;0;0;0;1,9
1,8;0,1;0;98;0,1;0;0;0;2
1,9;0,3;0;97,7;0,1;0;0;0;2,3
2;0,3;0;97,8;0;0;0;0;2,2
1,9;0,1;0;98;0;0;0;0;2
1,8;0,1;0;98,1;0;0;0;0;1,9
1,9;0,4;0;97,7;0;0;0;0;2,3
2,3;0,4;0;97,3;0;0;0;0;2,7
1,8;0,2;0;98,1;0;0;0;0;1,9
2,1;0,2;0;97,7;0;0;0;0;2,3
1,7;0,1;0;98,2;0;0;0;0;1,8
1,9;0,4;0;97,6;0,1;0;0;0;2,4
2,3;0,3;0;97,4;0;0;0;0;2,6
2,2;0,1;0;97,7;0;0;0;0;2,3
2;0,2;0;97,8;0,1;0;0;0;2,2
2,2;0,1;0;97,7;0;0;0;0;2,3
2,2;0,5;0;97,3;0;0;0;0;2,7
2;0,3;0;97,7;0;0;0;0;2,3
1,9;0,2;0;97,9;0;0;0;0;2,1
2,1;0,2;0;97,7;0;0;0;0;2,3
2;0,1;0;97,9;0;0;0;0;2,1
2;0,4;0;97,5;0,1;0;0;0;2,5
2,2;0,4;0;97,4;0;0;0;0;2,6
2,1;0,1;0;97,7;0;0;0;0;2,3
2;0,1;0;97,9;0;0;0;0;2,1
2;0,1;0;97,9;0;0;0;0;2,1
2,4;0,6;0;96,9;0;0;0;0;3,1
2,3;0,4;0;97,3;0,1;0;0;0;2,7
3,2;0,2;0;96,7;0;0;0;0;3,3
2;0,1;0;97,9;0;0;0;0;2,1
2,1;0,1;0;97,8;0;0;0;0;2,2
1,9;0,3;0;97,8;0;0;0;0;2,2
2,2;0,2;0;97,6;0;0;0;0;2,4
2;0,1;0;97,8;0;0;0;0;2,2
2,1;0,2;0;97,7;0;0;0;0;2,3
2;0,2;0;97,9;0;0;0;0;2,1
2,2;0,6;0;97,1;0;0;0;0;2,9
2;0,3;0;97,5;0,2;0;0;0;2,5
1,8;0,2;0;98;0;0;0;0;2
1,9;0,2;0;97,9;0;0;0;0;2,1
2;0,1;0;97,9;0;0;0;0;2,1
2;0,3;0;97,7;0;0;0;0;2,3
2,1;0,2;0;97,6;0,1;0;0;0;2,4
1,7;0,1;0;98,1;0;0;0;0;1,9
2;0,2;0;97,9;0;0;0;0;2,1
1,7;0,1;0;98,2;0;0;0;0;1,8
2,1;0,5;0;97,4;0;0;0;0;2,6
2,1;0,4;0;97,4;0;0;0;0;2,6
1,8;0,1;0;98,1;0;0;0;0;1,9
1,9;0,2;0;97,8;0;0;0;0;2,2
1,7;0,1;0;98,2;0;0;0;0;1,8
2,5;0,4;0;97,2;0;0;0;0;2,8
1,9;0,2;0;97,9;0;0;0;0;2,1
1,9;0,1;0;98;0;0;0;0;2
1,7;0,1;0;98,2;0;0;0;0;1,8
2,1;0,1;0;97,7;0;0;0;0;2,3
2;0,5;0;97,5;0;0;0;0;2,5
2,2;0,3;0;97,5;0;0;0;0;2,5
1,7;0,2;0;98,1;0;0;0;0;1,9
1,8;0,2;0;98,1;0;0;0;0;1,9
2;0,2;0;97,7;0,1;0;0;0;2,3
2;0,4;0;97,5;0,1;0;0;0;2,5
2;0,3;0;97,7;0;0;0;0;2,3
1,7;0,2;0;98,1;0;0;0;0;1,9
1,9;0,1;0;98;0;0;0;0;2
2;0,4;0;97,5;0;0;0;0;2,5
2,3;0,2;0;97,5;0;0;0;0;2,5
1,8;0,2;0;98;0;0;0;0;2
1,7;0,2;0;98,1;0;0;0;0;1,9
2;0,2;0;97,7;0;0;0;0;2,3
1,9;0,4;0;97,6;0;0;0;0;2,4
2,2;0,2;0;97,6;0;0;0;0;2,4
1,8;0,2;0;98;0;0;0;0;2
1,8;0,1;0;98;0;0;0;0;2
1,9;0,1;0;98;0;0;0;0;2
2,5;0,6;0;96,9;0;0;0;0;3,1
2;0,3;0;97,7;0;0;0;0;2,3
2;0,2;0;97,8;0;0;0;0;2,2
1,8;0,2;0;98,1;0;0;0;0;1,9
2,2;0,1;0;97,7;0;0;0;0;2,3
2,1;0,4;0;97,5;0;0;0;0;2,5
1,7;0,2;0;98;0,1;0;0;0;2
1,8;0,1;0;98,1;0;0;0;0;1,9
1,8;0,2;0;98;0;0;0;0;2
1,9;0,1;0;98;0;0;0;0;2
2,1;0,6;0;97,3;0;0;0;0;2,7
1,9;0,3;0;97,8;0;0;0;0;2,2
1,9;0,2;0;97,9;0;0;0;0;2,1
1,8;0,1;0;98,1;0;0;0;0;1,9
2,1;0,1;0;97,8;0;0;0;0;2,2
2,2;0,3;0;97,5;0;0;0;0;2,5
1,8;0,2;0;98;0;0;0;0;2
1,9;0,1;0;97,9;0;0;0;0;2,1
1,7;0,1;0;98,2;0;0;0;0;1,8
2,1;0,2;0;97,7;0;0;0;0;2,3
2;0,6;0;97,5;0;0;0;0;2,5
2,2;0,3;0;97,3;0,2;0;0;0;2,7
1,8;0,2;0;98;0;0;0;0;2
2,1;0,2;0;97,8;0;0;0;0;2,2
1,7;0,1;0;98,1;0;0;0;0;1,9
2,1;0,4;0;97,6;0;0;0;0;2,4
1,8;0,2;0;97,9;0,1;0;0;0;2,1
1,9;0,1;0;98;0;0;0;0;2
2;0,1;0;97,9;0;0;0;0;2,1
1,7;0,1;0;98,2;0;0;0;0;1,8
2,1;0,6;0;97,3;0;0;0;0;2,7
1,9;0,3;0;97,7;0,1;0;0;0;2,3
1,7;0,2;0;98,1;0;0;0;0;1,9
1,9;0,2;0;97,9;0;0;0;0;2,1
1,8;0,1;0;98;0;0;0;0;2
2;0,4;0;97,7;0;0;0;0;2,3
2;0,2;0;97,7;0,1;0;0;0;2,3
1,7;0,1;0;98,2;0;0;0;0;1,8
1,9;0,2;0;97,9;0;0;0;0;2,1
1,8;0,1;0;98,1;0,1;0;0;0;1,9
2,1;0,6;0;97,3;0;0;0;0;2,7
1,9;0,3;0;97,8;0;0;0;0;2,2
1,9;0,2;0;97,9;0;0;0;0;2,1
1,7;0,1;0;98,2;0;0;0;0;1,8
2,1;0,4;0;97,5;0;0;0;0;2,5
1,8;0,2;0;97,9;0;0;0;0;2,1
1,8;0,2;0;98;0;0;0;0;2
1,7;0,1;0;98,1;0;0;0;0;1,9
2;0,1;0;97,9;0;0;0;0;2,1
2,1;0,5;0;97,4;0;0;0;0;2,6
1,8;0,2;0;97,9;0;0;0;0;2,1
2,2;0,2;0;97,6;0;0;0;0;2,4
1,9;0,1;0;98;0;0;0;0;2
1,8;0,2;0;98;0;0;0;0;2
2,1;0,4;0;97,5;0;0;0;0;2,5
1,9;0,2;0;97,9;0;0;0;0;2,1
1,9;0,2;0;97,9;0;0;0;0;2,1
1,8;0,1;0;98,1;0;0;0;0;1,9
1,9;0,1;0;98;0;0;0;0;2
2,4;0,5;0;97,1;0;0;0;0;2,9
2,1;0,3;0;97,6;0;0;0;0;2,4
1,8;0,2;0;98;0;0;0;0;2
1,7;0,1;0;98,1;0;0;0;0;1,9
1,9;0,2;0;97,9;0;0;0;0;2,1
1,9;0,4;0;97,8;0;0;0;0;2,2
1,8;0,2;0;98;0;0;0;0;2
2,2;0,1;0;97,7;0;0;0;0;2,3
1,8;0,1;0;98,2;0;0;0;0;1,8
1,7;0,1;0;98,2;0;0;0;0;1,8
2,1;0,6;0;97,3;0;0;0;0;2,7
1,8;0,2;0;97,9;0;0;0;0;2,1
3;0,2;0;96,8;0;0;0;0;3,2
2;0,3;0;97,7;0;0;0;0;2,3
1,7;0,2;0;98,1;0;0;0;0;1,9
1,9;0,2;0;97,8;0;0;0;0;2,2
1,8;0,2;0;97,9;0,1;0;0;0;2,1
1,9;0,3;0;97,7;0;0;0;0;2,3
1,7;0,1;0;98,2;0;0;0;0;1,8
1,7;0,1;0;98,2;0;0;0;0;1,8
2,2;0,6;0;97,2;0;0;0;0;2,8
1,8;0,3;0;97,7;0,2;0;0;0;2,3
1,8;0,2;0;98;0;0;0;0;2
1,9;0,1;0;98;0;0;0;0;2
1,7;0,1;0;98,2;0;0;0;0;1,8
1,9;0,4;0;97,7;0;0;0;0;2,3
1,8;0,2;0;97,9;0,1;0;0;0;2,1
2;0,2;0;97,8;0;0;0;0;2,2
1,7;0,1;0;98,2;0;0;0;0;1,8
1,8;0,1;0;98,1;0;0;0;0;1,9
2,2;0,6;0;97,3;0;0;0;0;2,7
1,8;0,2;0;97,9;0;0;0;0;2,1
1,8;0,2;0;98;0;0;0;0;2
2,1;0,2;0;97,6;0;0;0;0;2,4
1,7;0,1;0;98,2;0;0;0;0;1,8
2,2;0,4;0;97,5;0;0;0;0;2,5
1,8;0,2;0;97,9;0;0;0;0;2,1
1,9;0,1;0;98;0;0;0;0;2
1,8;0,1;0;98;0;0;0;0;2
2,2;0,6;0;97,3;0;0;0;0;2,7
1,8;0,2;0;97,9;0;0;0;0;2,1
2,1;0,2;0;97,6;0;0;0;0;2,4
1,8;0,2;0;98;0;0;0;0;2
1,8;0,2;0;98;0;0;0;0;2
2;0,2;0;97,7;0;0;0;0;2,3
1,9;0,3;0;97,8;0;0;0;0;2,2
1,7;0,1;0;98,2;0;0;0;0;1,8
2,1;0,3;0;97,7;0;0;0;0;2,3
1,7;0,1;0;98,2;0;0;0;0;1,8
2,2;0,6;0;97,2;0;0;0;0;2,8
1,8;0,2;0;97,8;0,1;0;0;0;2,2
1,9;0,2;0;97,9;0;0;0;0;2,1
1,8;0,2;0;98;0;0;0;0;2
1,9;0,2;0;98;0;0;0;0;2
1,9;0,3;0;97,7;0;0;0;0;2,3
1,8;0,2;0;98;0;0;0;0;2
2,1;0,1;0;97,7;0;0;0;0;2,3
1,8;0,1;0;98;0;0;0;0;2
1,8;0,1;0;98,1;0;0;0;0;1,9
2,4;0,5;0;97,1;0;0;0;0;2,9
1,8;0,2;0;97,9;0;0;0;0;2,1
1,9;0,2;0;97,9;0;0;0;0;2,1
1,8;0,2;0;98;0,1;0;0;0;2
1,8;0,1;0;98,1;0;0;0;0;1,9
2;0,5;0;97,5;0;0;0;0;2,5
1,8;0,2;0;98;0;0;0;0;2
2,1;0,2;0;97,7;0;0;0;0;2,3
1,7;0,1;0;98,2;0;0;0;0;1,8
2;0,1;0;97,9;0;0;0;0;2,1
1,9;0,5;0;97,6;0;0;0;0;2,4
2;0,3;0;97,7;0;0;0;0;2,3
1,9;0,2;0;97,9;0;0;0;0;2,1
2,1;0,2;0;97,8;0;0;0;0;2,2
1,7;0,1;0;98,1;0;0;0;0;1,9
2;0,3;0;97,7;0;0;0;0;2,3
2,1;0,2;0;97,7;0;0;0;0;2,3
1,7;0,1;0;98,1;0;0;0;0;1,9
1,8;0,1;0;98,1;0;0;0;0;1,9
1,7;0,1;0;98,2;0;0;0;0;1,8
2,2;0,5;0;97,3;0;0;0;0;2,7
1,8;0,3;0;97,5;0,3;0;0;0;2,5
1,8;0,2;0;98;0;0;0;0;2
2,1;0,2;0;97,7;0;0;0;0;2,3
1,7;0,1;0;98,2;0;0;0;0;1,8
1,9;0,3;0;97,7;0;0;0;0;2,3
2;0,2;0;97,8;0;0;0;0;2,2
1,8;0,2;0;98,1;0;0;0;0;1,9
2,1;0,1;0;97,8;0;0;0;0;2,2
1,8;0,1;0;98,2;0;0;0;0;1,8
2,1;0,6;0;97,3;0;0;0;0;2,7
1,8;0,2;0;97,9;0;0;0;0;2,1
1,8;0,2;0;98;0;0;0;0;2
1,9;0,1;0;97,9;0,1;0;0;0;2,1
1,8;0,2;0;98;0;0;0;0;2
2,1;0,4;0;97,5;0;0;0;0;2,5
1,7;0,2;0;98,1;0;0;0;0;1,9
2;0,2;0;97,9;0;0;0;0;2,1
1,8;0,1;0;98,2;0;0;0;0;1,8
2,2;0,5;0;97,3;0;0;0;0;2,7
1,8;0,2;0;98;0;0;0;0;2
1,8;0,2;0;98;0;0;0;0;2
2,1;0,2;0;97,6;0;0;0;0;2,4
1,8;0,1;0;98;0,1;0;0;0;2
2,1;0,5;0;97,3;0,1;0;0;0;2,7
1,8;0,2;0;98;0;0;0;0;2
1,7;0,1;0;98,2;0;0;0;0;1,8
2,2;0,1;0;97,6;0;0;0;0;2,4
1,7;0,1;0;98,1;0;0;0;0;1,9
2,3;0,4;0;97,2;0;0;0;0;2,8
1,8;0,2;0;97,8;0,1;0;0;0;2,2
1,8;0,1;0;98,1;0;0;0;0;1,9
2;0,2;0;97,8;0;0;0;0;2,2
1,7;0,1;0;98,2;0;0;0;0;1,8
2,1;0,4;0;97,5;0;0;0;0;2,5
1,8;0,2;0;97,9;0,1;0;0;0;2,1
1,7;0,1;0;98,2;0;0;0;0;1,8
2;0,1;0;97,9;0;0;0;0;2,1
1,7;0,1;0;98,2;0;0;0;0;1,8
2,3;0,5;0;97,1;0;0;0;0;2,9
1,8;0,2;0;97,8;0,1;0;0;0;2,2
1,8;0,1;0;98,1;0;0;0;0;1,9
1,9;0,2;0;97,9;0;0;0;0;2,1
1,7;0,1;0;98,2;0;0;0;0;1,8
